requests_per_minute,failed_requests,unique_urls,avg_response_size,method_get,method_post,is_night
7,0,9,443,1,0,0
12,0,9,1452,1,0,0
13,0,10,1201,1,0,0
14,0,3,999,1,0,0
4,0,4,1488,1,0,0
3,0,11,867,1,0,0
5,0,7,687,1,0,0
9,0,3,939,1,0,0
7,0,2,729,1,1,0
14,0,8,863,1,0,0
11,0,2,1171,1,0,0
15,0,9,408,1,1,0
3,0,5,1310,1,0,0
12,0,2,1230,1,0,0
14,0,3,809,1,0,0
13,0,7,827,1,0,0
8,0,8,470,1,0,0
11,1,9,1090,1,1,0
5,0,10,765,1,0,0
12,0,10,1199,1,0,0
5,0,5,1237,1,0,0
8,0,2,1254,1,0,0
9,0,10,784,1,1,0
15,0,10,943,1,0,0
7,0,9,1214,1,0,0
9,0,7,1331,1,0,0
12,0,10,578,1,0,0
11,0,7,783,1,0,0
6,0,5,707,1,0,0
11,0,8,493,1,0,0
6,0,12,1061,1,0,0
6,1,7,438,1,1,0
3,0,6,1219,1,0,0
11,0,2,417,1,0,0
11,0,9,449,1,0,0
6,0,2,1130,1,0,0
10,0,12,503,1,0,0
10,0,12,1448,1,0,0
9,0,4,1496,1,1,0
3,0,8,1485,1,0,0
7,0,3,713,1,0,0
14,0,3,410,1,0,0
13,0,4,872,1,0,0
4,0,3,483,1,1,0
6,0,3,1407,1,0,0
5,1,10,1458,1,0,0
5,0,6,410,1,0,0
8,0,3,969,1,0,0
8,0,6,1329,1,0,0
5,1,6,680,1,0,0
12,1,6,872,1,0,0
15,0,3,1099,1,1,0
6,0,4,1151,1,0,0
9,0,3,968,1,0,0
13,0,8,440,1,0,0
6,0,3,1242,1,0,0
15,0,9,818,1,0,0
6,0,6,1432,1,0,0
13,0,7,996,1,0,0
7,0,5,1012,1,0,0
3,0,3,929,1,0,0
5,0,7,967,1,0,0
14,0,10,667,1,1,0
13,0,7,592,1,0,0
6,0,4,605,1,1,0
12,0,8,1111,1,0,0
10,0,10,1373,1,0,0
7,0,2,610,1,1,0
14,0,5,522,1,0,0
3,0,2,1189,1,0,0
10,1,10,606,1,0,0
8,0,11,987,1,0,0
6,0,7,1149,1,0,0
6,0,12,478,1,0,0
5,0,9,1258,1,0,0
8,0,11,750,1,0,0
11,0,6,942,1,1,0
14,0,9,747,1,0,0
8,0,6,546,1,0,0
11,0,5,858,1,0,0
5,0,8,1109,1,0,0
6,0,11,1392,1,0,0
12,0,3,453,1,0,0
3,0,3,692,1,0,0
11,0,4,1244,1,0,0
10,0,11,508,1,0,0
10,0,8,971,1,0,0
9,0,2,697,1,0,0
9,0,5,1498,1,0,0
10,0,6,1280,1,0,0
3,0,10,1033,1,0,0
13,0,7,738,1,0,0
6,0,10,1121,1,0,0
9,0,8,634,1,0,0
6,0,10,614,1,0,0
9,0,7,744,1,0,0
5,1,6,1392,1,0,0
3,0,10,680,1,0,0
11,0,9,1057,1,0,0
11,0,10,454,1,0,0
5,0,8,459,1,0,0
10,1,12,990,1,0,0
9,0,5,960,1,0,0
12,0,11,728,1,0,0
4,0,8,1117,1,0,0
8,0,9,727,1,0,0
14,0,6,613,1,1,0
7,0,11,1233,1,0,0
6,0,2,1400,1,0,0
13,0,6,923,1,0,0
10,0,9,1333,1,1,0
14,0,5,883,1,0,0
13,1,7,710,1,0,0
5,0,7,790,1,1,0
9,0,10,521,1,0,0
7,1,2,1209,1,0,0
13,0,3,471,1,0,0
6,0,11,1125,1,0,0
8,0,6,1397,1,0,0
14,0,5,697,1,0,0
15,0,11,647,1,0,0
5,0,5,1282,1,0,0
9,0,7,1308,1,0,0
7,0,10,587,1,0,0
9,0,2,994,1,0,0
5,0,8,882,1,0,0
14,0,7,1392,1,0,0
8,0,8,596,1,0,0
8,0,8,821,1,0,0
12,1,5,825,1,0,0
4,1,4,799,1,0,0
9,0,2,1241,1,0,0
7,0,5,897,1,0,0
10,0,9,1303,1,0,0
15,0,3,984,1,0,0
4,0,12,545,1,0,0
5,0,12,993,1,0,0
6,0,6,959,1,0,0
12,0,5,1149,1,0,0
9,0,12,1025,1,0,0
11,0,10,633,1,0,0
14,0,11,656,1,0,0
15,0,2,1009,1,0,0
3,0,8,1472,1,0,0
4,0,6,706,1,0,0
8,0,3,1480,1,0,0
14,0,2,1088,1,0,0
3,0,2,451,1,0,0
5,1,6,1415,1,0,0
5,0,3,878,1,0,0
10,0,10,435,1,1,0
9,0,7,1438,1,0,0
9,0,10,774,1,1,0
10,0,4,1137,1,0,0
5,0,4,961,1,0,0
13,0,2,779,1,0,0
11,0,8,1242,1,0,0
8,0,3,584,1,0,0
9,0,11,405,1,0,0
9,0,5,679,1,1,0
3,0,5,602,1,0,0
7,0,11,1393,1,1,0
3,0,9,570,1,0,0
12,0,4,586,1,0,0
9,0,4,588,1,0,0
10,0,2,409,1,0,0
10,0,9,1299,1,0,0
3,0,3,1108,1,1,0
10,0,2,636,1,0,0
9,0,7,1161,1,0,0
11,1,6,1429,1,1,0
11,0,3,1356,1,0,0
9,0,4,1298,1,0,0
13,0,8,1119,1,0,0
6,0,9,1049,1,0,0
6,0,12,597,1,0,0
15,0,12,1271,1,1,0
8,0,12,780,1,0,0
12,0,3,1448,1,0,0
7,0,11,1285,1,1,0
15,0,12,605,1,0,0
8,0,3,842,1,0,0
14,0,8,982,1,0,0
10,0,6,1460,1,0,0
10,0,7,786,1,1,0
12,0,9,860,1,0,0
5,0,12,1388,1,0,0
13,0,7,1068,1,0,0
13,0,10,427,1,0,0
7,1,2,1395,1,0,0
9,0,3,894,1,0,0
9,0,11,438,1,0,0
7,0,10,517,1,0,0
10,0,5,1197,1,0,0
9,0,3,1015,1,0,0
11,0,2,1201,1,0,0
13,0,7,710,1,0,0
15,0,4,1386,1,0,0
6,0,10,575,1,0,0
9,0,4,992,1,0,0
6,1,7,775,1,0,0
5,0,12,855,1,0,0
12,1,8,712,1,0,0
8,0,4,1403,1,0,0
3,0,9,477,1,0,0
4,0,12,1008,1,0,0
5,0,10,1004,1,0,0
12,0,8,401,1,0,0
14,0,12,687,1,0,0
11,0,2,613,1,1,0
14,0,4,457,1,0,0
4,0,11,522,1,0,0
5,0,6,1470,1,0,0
4,0,10,544,1,0,0
4,0,3,519,1,1,0
7,0,2,623,1,0,0
8,1,7,690,1,1,0
5,0,8,960,1,0,0
15,0,3,1283,1,0,0
6,0,9,1372,1,0,0
14,0,12,1063,1,1,0
6,0,3,788,1,1,0
7,0,9,516,1,1,0
15,0,5,1115,1,0,0
13,0,7,426,1,0,0
5,0,12,567,1,0,0
7,0,2,840,1,0,0
12,1,2,720,1,0,0
6,0,7,462,1,1,0
10,0,2,1343,1,0,0
10,0,7,1217,1,0,0
11,0,8,759,1,0,0
6,0,4,578,1,1,0
7,0,4,703,1,0,0
14,0,9,431,1,0,0
4,0,8,1427,1,0,0
15,0,6,603,1,0,0
13,0,4,1091,1,0,0
5,0,12,568,1,1,0
15,0,5,662,1,0,0
14,0,12,1220,1,0,0
15,0,8,970,1,0,0
3,0,2,1472,1,0,0
9,0,11,423,1,0,0
11,0,6,722,1,0,0
13,0,12,599,1,0,0
3,0,6,563,1,1,0
5,0,12,595,1,0,0
14,0,5,458,1,1,0
5,0,8,640,1,0,0
7,0,2,1496,1,0,0
6,0,9,641,1,0,0
15,0,4,409,1,1,0
14,0,11,576,1,0,0
15,0,8,1423,1,0,0
3,0,7,555,1,1,0
7,0,10,478,1,0,0
9,1,4,926,1,0,0
3,0,5,1383,1,1,0
6,0,2,593,1,0,0
14,0,11,1030,1,0,0
6,0,8,713,1,0,0
11,0,8,408,1,1,0
9,0,4,525,1,0,0
13,0,7,713,1,0,0
7,1,2,574,1,1,0
15,0,2,1267,1,0,0
15,0,4,729,1,0,0
5,0,5,840,1,0,0
15,1,11,1418,1,0,0
8,0,12,537,1,0,0
3,0,11,1044,1,0,0
12,0,8,693,1,1,0
15,0,9,712,1,0,0
14,0,2,1097,1,0,0
5,0,8,837,1,0,0
3,0,8,1482,1,0,0
8,0,6,480,1,0,0
12,0,8,736,1,0,0
9,0,9,464,1,0,0
12,0,9,1188,1,0,0
10,0,8,705,1,1,0
15,0,7,1346,1,0,0
11,0,12,1199,1,0,0
3,0,4,1162,1,0,0
6,0,3,1179,1,0,0
4,0,7,695,1,0,0
11,0,3,1436,1,1,0
11,0,6,417,1,0,0
14,0,8,718,1,0,0
15,0,5,740,1,0,0
3,0,8,701,1,0,0
11,0,9,1236,1,0,0
8,0,4,1189,1,0,0
3,0,8,757,1,0,0
15,0,5,1081,1,0,0
4,0,6,1147,1,0,0
5,0,5,1358,1,0,0
14,0,8,1442,1,0,0
9,0,6,747,1,0,0
6,0,11,915,1,0,0
9,0,12,978,1,0,0
8,0,2,952,1,0,0
6,0,3,756,1,0,0
5,0,9,546,1,0,0
11,0,10,1498,1,0,0
10,1,12,909,1,0,0
15,1,3,1122,1,1,0
9,0,2,1398,1,0,0
13,0,12,765,1,0,0
13,1,9,709,1,1,0
9,0,10,1415,1,0,0
6,1,2,638,1,0,0
12,1,7,503,1,0,0
3,0,9,794,1,0,0
10,0,8,494,1,0,0
12,0,4,496,1,0,0
6,0,6,418,1,0,0
5,0,4,454,1,0,0
11,0,8,722,1,1,0
11,0,2,1238,1,0,0
11,0,4,419,1,0,0
6,0,9,868,1,0,0
4,0,6,481,1,0,0
15,0,5,818,1,0,0
5,0,2,1291,1,0,0
12,0,5,1484,1,0,0
6,0,4,949,1,0,0
10,1,10,592,1,0,0
4,0,8,1124,1,0,0
3,0,11,722,1,0,0
9,0,4,1232,1,0,0
11,0,8,898,1,0,0
5,0,4,709,1,1,0
6,0,9,1256,1,0,0
8,0,12,1323,1,0,0
12,0,3,408,1,1,0
5,0,2,967,1,0,0
11,0,12,495,1,0,0
7,1,2,959,1,0,0
10,0,4,1445,1,0,0
10,0,6,992,1,0,0
8,0,4,1228,1,0,0
15,0,10,1060,1,0,0
3,0,7,911,1,1,0
9,0,2,887,1,0,0
5,0,11,1193,1,0,0
9,0,4,1234,1,0,0
13,0,7,847,1,0,0
15,0,4,1330,1,0,0
15,1,5,1495,1,1,0
12,0,6,692,1,0,0
3,0,6,1446,1,0,0
12,0,4,966,1,0,0
9,0,5,753,1,0,0
11,0,8,896,1,0,0
12,1,3,1184,1,0,0
5,0,11,602,1,0,0
5,0,3,1005,1,0,0
7,0,9,968,1,0,0
7,0,11,1054,1,0,0
13,0,5,869,1,0,0
3,0,6,721,1,0,0
4,0,5,1449,1,0,0
5,0,9,1151,1,0,0
8,0,11,423,1,0,0
11,0,8,417,1,0,0
3,0,10,1419,1,0,0
7,0,4,903,1,0,0
13,0,10,789,1,0,0
14,0,2,715,1,0,0
6,0,6,1391,1,0,0
11,0,3,987,1,0,0
11,0,9,1480,1,0,0
13,0,4,1027,1,0,0
4,0,4,1373,1,1,0
12,0,7,789,1,0,0
6,1,9,1113,1,0,0
15,0,8,1289,1,0,0
15,1,11,1018,1,1,0
8,1,10,692,1,0,0
14,0,3,974,1,0,0
9,0,6,1194,1,0,0
5,0,9,674,1,1,0
5,0,12,530,1,0,0
9,0,7,648,1,0,0
8,0,5,1331,1,0,0
14,0,2,448,1,0,0
15,0,6,864,1,0,0
7,0,8,1319,1,0,0
8,0,7,645,1,0,0
3,1,5,594,1,0,0
4,0,3,471,1,0,0
13,0,6,718,1,0,0
8,0,7,627,1,0,0
9,0,3,750,1,1,0
5,1,6,1072,1,1,0
9,0,12,508,1,0,0
13,0,10,1196,1,0,0
15,0,8,468,1,0,0
15,0,5,1338,1,0,0
7,0,5,637,1,0,0
13,1,12,1078,1,0,0
8,0,6,717,1,0,0
12,0,5,402,1,0,0
13,0,7,1074,1,0,0
14,0,9,1189,1,0,0
7,0,6,1185,1,0,0
12,0,2,660,1,0,0
5,0,10,409,1,0,0
3,0,12,612,1,0,0
10,0,12,966,1,0,0
7,0,7,1150,1,0,0
9,0,2,415,1,0,0
8,0,8,716,1,0,0
8,0,2,924,1,0,0
7,0,12,421,1,0,0
3,0,4,468,1,0,0
14,0,3,1194,1,0,0
9,0,2,1210,1,0,0
7,0,8,887,1,0,0
6,0,8,816,1,0,0
10,0,8,798,1,0,0
14,0,5,1142,1,0,0
9,1,6,1389,1,0,0
5,0,6,1258,1,0,0
4,0,10,1218,1,0,0
13,1,8,1356,1,0,0
13,0,9,1369,1,0,0
4,0,5,499,1,0,0
11,0,4,881,1,0,0
5,0,3,685,1,1,0
15,0,5,1070,1,0,0
13,0,12,818,1,1,0
7,0,7,1165,1,0,0
12,0,2,842,1,0,0
9,0,8,1191,1,0,0
4,0,10,737,1,0,0
6,0,5,446,1,0,0
12,1,9,1060,1,0,0
14,0,3,757,1,0,0
8,0,2,1267,1,0,0
10,0,5,1463,1,1,0
6,1,2,710,1,0,0
9,0,9,1236,1,0,0
3,0,5,615,1,0,0
14,0,6,1476,1,0,0
14,0,7,833,1,0,0
14,0,7,821,1,0,0
7,0,11,1213,1,0,0
14,1,12,1450,1,0,0
7,0,5,1476,1,0,0
6,0,8,1476,1,0,0
15,0,6,1247,1,0,0
6,0,10,569,1,0,0
10,0,11,1236,1,0,0
13,0,3,657,1,1,0
7,0,4,434,1,0,0
9,1,8,1490,1,0,0
3,0,2,951,1,0,0
9,0,2,1040,1,0,0
8,0,5,1299,1,0,0
5,0,3,983,1,0,0
15,0,6,1179,1,1,0
3,0,5,589,1,0,1
1,0,1,1027,1,0,1
5,0,1,1352,1,0,1
5,0,5,606,1,0,1
1,0,3,1476,1,0,1
5,0,1,1437,1,0,1
2,0,4,895,1,0,1
6,0,4,1082,1,0,1
5,0,1,930,1,1,1
2,0,2,569,1,0,1
5,0,4,1383,1,0,1
2,0,3,712,1,0,1
2,0,3,1365,1,0,1
2,0,2,749,1,0,1
2,0,4,618,1,0,1
6,0,3,977,1,0,1
2,0,1,907,1,0,1
2,0,4,502,1,0,1
2,0,2,1166,1,0,1
2,0,3,1477,1,0,1
6,0,1,1388,1,0,1
1,0,3,1396,1,0,1
2,0,4,893,1,0,1
6,0,3,1348,1,0,1
2,0,5,1429,1,0,1
2,0,3,965,1,0,1
1,0,2,662,1,0,1
4,0,4,408,1,0,1
1,0,4,1239,1,1,1
6,0,4,1017,1,0,1
5,0,3,1105,1,0,1
5,0,2,985,1,0,1
5,0,3,1483,1,0,1
5,0,1,1492,1,0,1
2,0,3,1238,1,0,1
6,0,1,568,1,1,1
3,0,1,1257,1,0,1
1,0,1,550,1,1,1
3,0,1,1176,1,0,1
1,0,4,923,1,0,1
6,0,1,1001,1,0,1
3,0,4,1231,1,0,1
6,1,1,1157,1,0,1
2,0,4,1114,1,0,1
5,1,2,544,1,1,1
1,0,3,466,1,0,1
2,0,4,488,1,1,1
5,0,1,758,1,1,1
5,0,2,577,1,0,1
3,0,5,452,1,0,1
5,0,3,522,1,0,1
5,0,3,643,1,0,1
2,1,2,787,1,0,1
2,0,5,842,1,0,1
1,0,4,739,1,0,1
2,0,4,608,1,0,1
1,1,3,1164,1,0,1
2,0,3,619,1,0,1
3,0,5,1016,1,0,1
2,0,3,1227,1,0,1
4,0,1,944,1,0,1
4,0,5,937,1,0,1
3,0,1,1470,1,0,1
5,1,2,440,1,0,1
4,0,4,1040,1,0,1
3,0,2,1302,1,0,1
5,0,1,1292,1,0,1
2,0,3,850,1,0,1
6,0,2,1258,1,0,1
4,0,1,465,1,0,1
6,0,5,1474,1,0,1
6,0,4,1362,1,0,1
4,0,5,1193,1,1,1
4,0,1,1483,1,0,1
1,0,1,1421,1,0,1
3,0,4,1282,1,0,1
6,0,1,1382,1,0,1
2,0,4,940,1,0,1
2,0,2,751,1,0,1
1,0,5,412,1,0,1
3,0,4,1038,1,0,1
2,0,1,1377,1,0,1
3,0,4,1272,1,0,1
1,0,1,1197,1,0,1
2,1,2,1067,1,0,1
1,0,2,798,1,0,1
3,0,4,725,1,0,1
3,0,4,1490,1,0,1
6,0,2,761,1,0,1
6,0,3,910,1,0,1
3,0,3,810,1,0,1
3,0,3,1485,1,0,1
6,0,1,787,1,1,1
1,0,5,999,1,0,1
2,0,2,551,1,0,1
6,0,5,585,1,0,1
3,0,1,547,1,0,1
2,0,4,1193,1,1,1
2,1,2,1308,1,1,1
6,0,2,962,1,0,1
2,1,1,712,1,0,1
6,0,1,889,1,0,1
4,0,1,1121,1,0,1
1,0,3,724,1,0,1
6,0,3,1209,1,0,1
4,0,2,890,1,0,1
2,0,3,992,1,0,1
2,0,5,1364,1,0,1
6,1,5,1046,1,0,1
6,0,5,1070,1,0,1
1,0,2,1329,1,0,1
3,0,5,1244,1,0,1
6,0,5,764,1,0,1
2,0,3,1338,1,0,1
6,0,2,780,1,0,1
1,0,4,801,1,0,1
4,0,4,908,1,0,1
2,0,5,656,1,0,1
5,0,2,887,1,0,1
6,1,3,658,1,0,1
4,0,3,1277,1,0,1
6,0,1,1133,1,0,1
6,0,1,1224,1,0,1
3,0,2,655,1,0,1
5,0,2,625,1,0,1
3,0,5,1249,1,0,1
5,0,3,1320,1,0,1
6,0,2,430,1,0,1
3,0,5,487,1,1,1
1,0,2,508,1,0,1
3,0,2,489,1,0,1
3,0,3,1331,1,0,1
6,0,5,752,1,0,1
5,0,1,922,1,0,1
3,0,2,1310,1,0,1
5,0,1,651,1,1,1
2,0,4,960,1,0,1
4,0,3,696,1,0,1
1,0,2,458,1,0,1
3,0,1,1010,1,0,1
6,0,4,720,1,0,1
4,1,4,582,1,0,1
4,0,1,1338,1,0,1
4,0,5,593,1,0,1
3,0,2,413,1,0,1
2,0,1,543,1,0,1
2,0,4,963,1,0,1
4,0,5,918,1,0,1
2,0,1,441,1,0,1
6,0,1,489,1,0,1
6,1,2,912,1,0,1
2,0,2,934,1,0,1
3,0,4,906,1,0,1
5,0,5,1462,1,0,1
2,0,4,667,1,0,1
3,0,5,1228,1,0,1
6,0,1,793,1,0,1
2,0,3,979,1,0,1
6,0,1,1131,1,0,1
6,0,1,892,1,0,1
5,1,1,734,1,0,1
6,1,5,1354,1,0,1
1,0,4,455,1,0,1
4,0,5,905,1,1,1
1,0,3,658,1,0,1
4,0,5,933,1,0,1
5,0,5,1198,1,0,1
4,0,4,1252,1,0,1
4,0,4,668,1,0,1
3,0,2,638,1,0,1
4,0,2,749,1,1,1
6,1,1,1255,1,0,1
5,0,4,566,1,0,1
6,0,2,619,1,0,1
5,0,4,1191,1,0,1
2,0,5,544,1,0,1
2,0,4,635,1,0,1
6,0,1,1073,1,0,1
1,0,1,973,1,0,1
1,0,5,1403,1,0,1
4,0,5,1084,1,0,1
4,0,2,1228,1,0,1
6,0,2,1301,1,1,1
5,0,4,1263,1,0,1
1,0,5,524,1,1,1
1,0,5,737,1,0,1
4,0,4,764,1,0,1
4,0,2,1105,1,0,1
4,0,1,1341,1,0,1
6,0,2,1416,1,0,1
2,0,4,1376,1,0,1
6,0,5,980,1,0,1
2,0,4,1467,1,0,1
3,0,4,1332,1,0,1
1,0,2,541,1,0,1
3,0,3,1005,1,0,1
4,0,2,976,1,0,1
5,0,4,763,1,0,1
5,0,2,1251,1,0,1
3,0,3,1014,1,0,1
3,0,2,807,1,0,1
3,0,1,892,1,0,1
1,0,5,1111,1,0,1
2,0,1,1231,1,0,1
5,0,1,824,1,0,1
1,0,2,1281,1,0,1
5,0,3,490,1,0,1
2,0,1,931,1,0,1
3,0,2,1298,1,0,1
2,0,1,934,1,0,1
2,0,1,420,1,1,1
6,0,1,716,1,0,1
4,0,2,1277,1,0,1
6,0,3,447,1,0,1
3,0,5,829,1,0,1
6,0,4,673,1,0,1
6,0,5,894,1,0,1
3,0,4,788,1,1,1
6,0,5,1484,1,0,1
4,0,1,899,1,0,1
3,0,5,962,1,0,1
1,0,1,1417,1,0,1
5,0,2,741,1,0,1
6,0,1,1056,1,0,1
3,1,4,1483,1,0,1
3,0,2,909,1,0,1
4,0,3,795,1,0,1
3,0,1,608,1,0,1
2,0,1,1493,1,0,1
3,0,4,964,1,0,1
1,0,2,621,1,0,1
4,0,4,1466,1,1,1
2,1,5,629,1,0,1
6,0,3,547,1,0,1
3,0,4,1420,1,0,1
4,0,2,430,1,1,1
5,0,2,678,1,0,1
1,0,3,1212,1,0,1
5,0,1,781,1,0,1
2,0,1,1115,1,0,1
3,1,3,1410,1,0,1
1,0,4,1397,1,0,1
2,0,3,480,1,0,1
4,0,5,1272,1,1,1
3,0,2,1464,1,0,1
4,0,4,1368,1,0,1
3,0,1,1239,1,0,1
5,0,2,1290,1,0,1
5,0,5,1245,1,0,1
4,1,4,1298,1,0,1
2,1,4,1497,1,0,1
2,0,3,1421,1,0,1
2,0,4,1244,1,0,1
2,0,2,932,1,0,1
5,0,1,594,1,0,1
3,0,3,1364,1,1,1
3,1,1,412,1,0,1
4,1,5,790,1,0,1
1,0,5,1186,1,0,1
4,0,1,815,1,0,1
4,0,5,979,1,0,1
6,0,4,636,1,0,1
6,0,3,1147,1,0,1
3,0,2,572,1,0,1
3,0,4,1152,1,0,1
5,0,2,1167,1,0,1
2,0,5,843,1,0,1
4,0,2,503,1,0,1
2,0,4,1064,1,0,1
3,1,3,799,1,0,1
6,0,4,1023,1,0,1
1,0,4,1143,1,0,1
1,0,5,827,1,1,1
3,0,1,1060,1,1,1
1,0,1,959,1,0,1
4,0,1,1171,1,0,1
1,0,1,627,1,0,1
1,0,4,1363,1,0,1
3,0,5,603,1,1,1
5,0,2,400,1,0,1
1,1,5,1434,1,0,1
3,0,4,1084,1,1,1
2,0,2,1140,1,0,1
5,0,4,1085,1,0,1
4,0,3,1341,1,0,1
3,0,4,1104,1,0,1
4,0,2,450,1,0,1
5,0,2,1417,1,0,1
6,0,3,1297,1,0,1
5,1,4,796,1,0,1
6,0,5,1475,1,1,1
6,0,5,1101,1,0,1
1,0,5,953,1,1,1
3,0,4,1373,1,0,1
5,0,4,833,1,1,1
1,0,3,536,1,0,1
5,0,1,1133,1,0,1
3,0,4,492,1,0,1
1,0,1,591,1,0,1
5,0,5,639,1,0,1
3,0,3,514,1,0,1
4,0,5,1465,1,0,1
3,0,3,428,1,0,1
1,0,4,1076,1,0,1
1,0,5,408,1,0,1
1,0,4,847,1,0,1
6,0,3,676,1,0,1
6,0,1,1326,1,0,1
2,0,2,447,1,0,1
5,0,2,545,1,0,1
2,0,4,1341,1,0,1
4,0,5,675,1,0,1
3,0,2,582,1,0,1
4,0,3,1020,1,0,1
2,0,5,487,1,0,1
5,0,3,1404,1,0,1
6,0,5,853,1,0,1
2,0,3,1206,1,0,1
5,0,3,945,1,1,1
5,0,5,456,1,0,1
5,0,5,1002,1,0,1
2,0,2,973,1,0,1
2,0,4,666,1,0,1
4,0,4,1464,1,0,1
5,0,5,1001,1,0,1
6,0,3,867,1,0,1
3,0,3,710,1,1,1
6,1,4,802,1,1,1
2,0,4,1103,1,0,1
2,0,2,1250,1,0,1
3,0,4,967,1,0,1
5,0,3,1158,1,0,1
1,0,3,869,1,0,1
6,0,3,1469,1,0,1
6,0,1,1215,1,0,1
4,0,2,442,1,0,1
6,1,3,1206,1,0,1
6,1,4,1020,1,0,1
5,0,4,822,1,0,1
3,0,3,787,1,0,1
3,0,2,419,1,0,1
1,0,2,1472,1,0,1
6,0,1,1069,1,0,1
1,1,5,408,1,1,1
4,0,3,475,1,0,1
6,0,4,526,1,0,1
6,0,4,413,1,0,1
6,1,4,688,1,0,1
4,0,3,1205,1,0,1
3,0,5,991,1,0,1
2,0,1,980,1,0,1
1,0,4,443,1,0,1
4,0,1,1038,1,0,1
3,0,1,1334,1,0,1
6,0,5,513,1,0,1
6,0,1,813,1,0,1
1,0,1,1232,1,0,1
3,0,4,1470,1,0,1
5,0,3,1034,1,0,1
6,0,3,1378,1,0,1
6,0,5,900,1,0,1
6,0,2,463,1,0,1
2,0,2,514,1,0,1
5,0,1,554,1,0,1
1,0,5,1210,1,0,1
5,0,3,966,1,0,1
4,1,3,945,1,0,1
6,0,3,667,1,0,1
5,0,5,1082,1,0,1
2,0,5,1409,1,0,1
3,0,1,454,1,0,1
5,0,4,768,1,0,1
5,0,2,1477,1,0,1
4,0,5,1412,1,1,1
6,0,3,1197,1,0,1
2,0,1,666,1,1,1
1,0,1,1440,1,0,1
6,0,4,1057,1,0,1
5,0,1,418,1,0,1
1,0,5,1206,1,0,1
6,0,1,1232,1,0,1
3,0,4,762,1,0,1
2,0,1,747,1,0,1
1,0,5,1401,1,1,1
5,0,2,1455,1,0,1
3,0,5,953,1,0,1
6,0,2,635,1,0,1
6,0,4,1256,1,0,1
5,0,3,636,1,1,1
6,0,5,1236,1,0,1
1,0,3,922,1,0,1
4,0,4,504,1,0,1
4,0,1,599,1,0,1
2,0,4,1350,1,0,1
1,0,2,828,1,0,1
4,0,5,570,1,0,1
2,0,2,1250,1,0,1
4,0,3,1243,1,0,1
6,0,3,1422,1,0,1
6,0,3,1473,1,0,1
3,0,4,1405,1,0,1
6,0,1,1026,1,1,1
1,0,1,1119,1,0,1
2,0,5,1280,1,0,1
6,0,5,565,1,0,1
5,0,2,1105,1,0,1
6,1,2,895,1,0,1
6,0,4,749,1,0,1
5,0,2,1273,1,0,1
2,0,2,823,1,0,1
5,0,1,784,1,0,1
6,1,1,489,1,0,1
4,1,1,915,1,0,1
5,0,1,634,1,0,1
3,0,3,1365,1,0,1
6,0,1,615,1,1,1
2,0,5,1383,1,0,1
6,0,4,1362,1,0,1
6,0,5,1145,1,0,1
2,0,2,1441,1,0,1
3,1,1,1246,1,0,1
6,0,2,1321,1,1,1
2,0,5,970,1,0,1
1,0,3,1275,1,0,1
6,0,2,587,1,0,1
4,0,2,1281,1,1,1
5,0,1,1493,1,0,1
3,0,4,1210,1,0,1
2,0,2,937,1,0,1
1,0,1,442,1,0,1
5,0,3,509,1,0,1
1,0,1,832,1,0,1
1,0,5,480,1,0,1
2,0,4,685,1,0,1
5,0,5,820,1,1,1
3,0,3,474,1,0,1
2,0,1,455,1,0,1
1,0,2,823,1,0,1
4,0,1,992,1,1,1
3,0,5,975,1,0,1
4,0,1,777,1,0,1
6,0,5,1281,1,0,1
4,0,3,850,1,1,1
3,1,2,1067,1,0,1
3,0,2,1320,1,0,1
6,0,3,884,1,0,1
5,1,2,831,1,0,1
6,0,2,1132,1,0,1
4,0,5,742,1,0,1
4,0,3,671,1,0,1
2,0,5,1315,1,1,1
4,0,4,1179,1,1,1
2,0,5,885,1,0,1
4,0,1,1070,1,0,1
6,0,5,1396,1,0,1
4,1,2,1020,1,0,1
1,0,1,1457,1,0,1
2,0,1,493,1,0,1
3,0,1,535,1,0,1
6,0,5,820,1,0,1
1,0,4,529,1,0,1
3,0,4,839,1,0,1
1,0,3,408,1,0,1
5,0,2,932,1,1,1
3,0,4,593,1,0,1
4,0,4,574,1,1,1
5,0,4,599,1,0,1
5,0,5,439,1,1,1
1,1,5,1270,1,0,1
6,0,5,927,1,0,1
6,0,4,979,1,0,1
5,0,1,1166,1,0,1
6,0,4,1302,1,0,1
3,0,5,830,1,0,1
1,0,3,1463,1,0,1
6,0,4,894,1,0,1
4,0,4,1475,1,0,1
6,0,3,1062,1,0,1
3,0,4,1311,1,0,1
1,0,4,1232,1,0,1
8,0,8,1417,1,0,0
15,1,6,868,1,0,0
9,0,8,1138,1,0,0
3,0,7,1079,1,0,0
9,0,10,1294,1,0,0
13,0,5,729,1,0,0
5,0,5,553,1,0,0
12,0,7,498,1,0,0
4,0,10,543,1,0,0
12,0,7,879,1,1,0
3,0,7,976,1,1,0
13,0,11,1119,1,0,0
14,0,4,664,1,0,0
5,0,8,850,1,0,0
3,0,4,1392,1,0,0
10,0,11,1499,1,0,0
11,0,7,1397,1,0,0
4,0,9,487,1,0,0
11,0,10,1455,1,0,0
10,0,10,1204,1,0,0
4,0,2,556,1,0,0
10,1,3,1072,1,0,0
8,0,4,934,1,0,0
