requests_per_minute,failed_requests,unique_urls,avg_response_size,method_get,method_post,is_night
10,0,12,993,1,1,0
11,0,12,839,1,1,0
5,0,2,1100,1,0,0
5,0,6,1138,1,0,0
3,0,9,1101,1,0,0
5,1,2,1031,1,0,0
10,0,3,1152,1,1,0
4,0,5,940,1,0,0
4,0,9,473,1,0,0
9,0,11,831,1,0,0
8,0,12,1199,1,0,0
4,0,10,1385,1,0,0
11,0,4,1339,1,0,0
5,1,5,1181,1,0,0
4,0,10,1042,1,0,0
8,0,3,1210,1,0,0
6,0,4,1075,1,0,0
7,0,6,845,1,0,0
6,0,8,1175,1,0,0
8,0,11,1074,1,0,0
13,0,2,1472,1,1,0
5,0,11,676,1,1,0
8,0,5,1243,1,0,0
14,0,4,781,1,0,0
4,0,11,1364,1,0,0
8,0,3,509,1,0,0
10,0,3,1152,1,0,0
10,0,8,786,1,1,0
8,0,9,1212,1,0,0
11,0,3,777,1,0,0
5,0,12,1217,1,1,0
11,0,11,1133,1,0,0
6,0,6,1200,1,0,0
7,0,3,463,1,0,0
15,0,4,1332,1,0,0
9,0,6,1452,1,0,0
13,0,12,1468,1,0,0
8,0,11,883,1,0,0
3,0,6,1201,1,0,0
10,0,7,1488,1,0,0
13,0,9,508,1,0,0
6,0,2,1454,1,0,0
12,0,6,1263,1,0,0
11,0,12,1390,1,0,0
6,0,4,645,1,0,0
8,0,2,1439,1,0,0
6,0,9,1398,1,0,0
4,0,8,807,1,1,0
8,0,6,443,1,1,0
12,0,4,1085,1,0,0
4,0,3,1405,1,0,0
13,0,2,564,1,0,0
10,0,8,918,1,0,0
3,0,5,1113,1,0,0
8,1,12,464,1,0,0
7,0,12,1135,1,0,0
5,1,10,723,1,0,0
9,0,5,1314,1,0,0
9,0,3,1392,1,0,0
12,1,11,1324,1,0,0
15,0,4,1242,1,1,0
14,0,9,1222,1,0,0
9,0,11,507,1,0,0
3,0,8,1055,1,0,0
11,0,11,671,1,0,0
5,1,12,518,1,0,0
10,0,3,471,1,0,0
14,0,2,764,1,0,0
4,0,3,1316,1,0,0
5,0,4,995,1,0,0
10,0,10,1247,1,0,0
4,0,4,1092,1,0,0
4,0,12,497,1,0,0
5,1,12,987,1,0,0
3,0,9,991,1,1,0
5,0,6,1307,1,0,0
7,0,12,621,1,0,0
8,0,3,1096,1,0,0
14,0,5,1243,1,0,0
3,0,10,1475,1,1,0
11,0,11,628,1,0,0
7,0,2,1149,1,0,0
13,0,10,994,1,0,0
3,0,11,433,1,0,0
4,0,6,1028,1,0,0
13,0,2,1074,1,0,0
14,1,6,1348,1,0,0
4,0,10,1000,1,0,0
11,0,5,881,1,0,0
5,0,10,863,1,1,0
13,1,3,562,1,0,0
10,0,7,1462,1,0,0
15,0,9,1363,1,0,0
4,0,10,1044,1,0,0
11,0,10,652,1,0,0
11,0,7,512,1,0,0
7,0,5,423,1,0,0
15,0,12,541,1,0,0
9,0,9,774,1,0,0
3,0,5,1430,1,0,0
6,0,9,1458,1,1,0
11,0,3,692,1,0,0
10,1,7,789,1,0,0
11,0,5,1179,1,1,0
3,0,7,489,1,1,0
11,0,6,738,1,1,0
10,0,5,1258,1,0,0
10,0,10,470,1,0,0
12,1,9,818,1,0,0
12,0,7,632,1,0,0
9,1,9,935,1,0,0
11,0,9,586,1,0,0
15,1,4,1043,1,0,0
13,0,4,575,1,0,0
7,0,10,1265,1,0,0
7,1,11,927,1,0,0
15,0,10,1366,1,0,0
7,0,12,1349,1,0,0
6,0,7,893,1,0,0
8,1,12,1289,1,0,0
11,0,9,510,1,0,0
4,0,5,1463,1,0,0
8,0,12,427,1,0,0
14,0,2,997,1,0,0
12,1,7,1450,1,1,0
7,0,4,597,1,0,0
4,0,9,567,1,0,0
4,0,3,474,1,0,0
8,0,11,839,1,0,0
11,0,5,1288,1,0,0
14,0,10,463,1,0,0
3,1,11,686,1,0,0
15,0,11,1276,1,0,0
9,0,9,473,1,0,0
12,0,11,1268,1,0,0
7,0,12,1259,1,0,0
4,0,4,1139,1,0,0
13,0,9,1199,1,0,0
3,0,4,748,1,0,0
15,0,4,1357,1,0,0
15,0,4,577,1,0,0
7,0,2,417,1,0,0
8,1,9,1266,1,0,0
9,0,10,1030,1,0,0
11,0,8,1389,1,0,0
5,0,5,1319,1,0,0
6,0,6,1073,1,0,0
6,0,7,1196,1,0,0
11,0,12,1310,1,0,0
9,0,11,1191,1,0,0
6,0,12,1065,1,0,0
3,0,4,923,1,0,0
9,0,3,972,1,0,0
7,0,12,1351,1,0,0
6,0,6,1033,1,0,0
11,0,9,1125,1,1,0
13,0,6,586,1,1,0
14,0,11,996,1,0,0
6,0,9,656,1,0,0
7,0,9,976,1,0,0
14,1,3,1098,1,0,0
13,0,4,1192,1,0,0
11,0,3,1250,1,0,0
14,0,3,641,1,0,0
5,1,8,822,1,0,0
9,0,5,1047,1,0,0
13,0,5,1258,1,0,0
13,0,8,1116,1,0,0
13,0,4,1329,1,0,0
6,0,9,1219,1,0,0
13,1,6,1334,1,0,0
6,0,8,634,1,0,0
14,0,8,1063,1,0,0
9,0,4,943,1,0,0
4,0,5,583,1,0,0
11,0,7,1480,1,0,0
13,0,11,1121,1,0,0
4,0,6,702,1,0,0
14,0,8,532,1,0,0
8,0,10,942,1,0,0
9,0,7,650,1,0,0
5,0,10,1311,1,0,0
4,0,5,1447,1,0,0
9,0,7,583,1,0,0
5,0,9,1241,1,0,0
3,0,6,1189,1,0,0
9,0,3,605,1,1,0
14,0,6,616,1,0,0
14,0,9,1397,1,0,0
9,0,3,1228,1,0,0
14,0,7,1109,1,0,0
8,0,6,954,1,0,0
14,0,11,704,1,0,0
13,0,8,757,1,0,0
12,0,5,1212,1,0,0
11,0,10,947,1,0,0
3,0,5,1370,1,0,0
8,0,11,586,1,0,0
13,0,12,1357,1,0,0
5,0,2,1460,1,1,0
12,0,11,528,1,1,0
15,0,5,1129,1,0,0
5,0,3,522,1,0,0
10,0,2,1236,1,0,0
10,0,7,468,1,0,0
4,1,6,610,1,0,0
14,0,12,1326,1,0,0
11,0,11,1206,1,0,0
10,0,8,607,1,0,0
8,1,3,527,1,0,0
4,0,6,998,1,0,0
7,0,7,1091,1,0,0
14,0,3,779,1,0,0
15,0,3,478,1,0,0
13,0,3,802,1,0,0
4,0,10,401,1,0,0
10,0,12,1204,1,0,0
5,0,9,816,1,0,0
4,1,7,969,1,1,0
9,0,4,1151,1,0,0
4,0,3,1483,1,0,0
15,0,4,599,1,0,0
11,0,11,1084,1,0,0
8,0,9,878,1,0,0
3,1,9,1218,1,0,0
5,0,9,443,1,0,0
4,0,11,1189,1,0,0
6,0,3,422,1,0,0
6,0,3,1116,1,0,0
4,0,4,1466,1,0,0
15,0,6,700,1,1,0
8,1,6,1448,1,0,0
10,0,4,896,1,0,0
9,0,2,464,1,0,0
10,0,11,618,1,1,0
4,0,12,554,1,0,0
5,0,3,1108,1,0,0
8,0,10,1316,1,0,0
12,0,11,794,1,0,0
9,0,9,784,1,0,0
4,0,9,1448,1,1,0
12,0,8,498,1,1,0
3,0,6,1012,1,0,0
7,0,2,718,1,0,0
12,1,3,974,1,0,0
14,0,8,878,1,0,0
9,0,9,1333,1,0,0
3,0,2,1113,1,0,0
6,0,4,1329,1,0,0
13,0,5,1354,1,0,0
14,1,5,762,1,0,0
15,1,6,1166,1,1,0
5,0,6,1413,1,1,0
14,0,2,1480,1,0,0
9,0,6,1129,1,0,0
6,1,7,975,1,0,0
5,0,8,947,1,0,0
11,0,4,1147,1,0,0
13,0,3,931,1,0,0
13,0,10,816,1,0,0
3,0,12,1452,1,0,0
6,0,11,681,1,1,0
9,0,10,1381,1,0,0
9,0,4,1132,1,0,0
6,1,3,563,1,0,0
7,0,9,819,1,0,0
11,0,6,901,1,0,0
6,0,2,919,1,0,0
11,0,3,744,1,0,0
7,0,4,1065,1,0,0
9,0,10,1400,1,0,0
15,0,10,1216,1,0,0
5,0,12,1160,1,0,0
4,0,3,746,1,0,0
11,1,10,1074,1,0,0
12,0,2,1334,1,0,0
9,0,5,547,1,1,0
4,0,7,1229,1,0,0
12,0,7,474,1,1,0
9,0,7,1293,1,0,0
12,0,5,1478,1,0,0
13,0,5,465,1,0,0
5,0,5,1238,1,0,0
15,0,5,574,1,0,0
8,0,11,633,1,0,0
14,0,9,797,1,0,0
8,0,8,567,1,0,0
8,0,12,634,1,0,0
6,0,10,887,1,0,0
6,0,11,1323,1,0,0
4,0,10,1099,1,0,0
4,0,5,712,1,1,0
13,0,2,415,1,1,0
4,1,7,1168,1,0,0
6,0,5,1203,1,0,0
6,0,9,510,1,1,0
4,0,7,1052,1,0,0
4,1,2,820,1,0,0
5,0,8,971,1,0,0
9,0,10,1285,1,0,0
7,1,2,1056,1,0,0
6,0,10,1110,1,0,0
6,0,7,1095,1,0,0
13,0,2,997,1,0,0
7,0,8,589,1,0,0
5,0,7,514,1,0,0
7,0,7,1401,1,0,0
7,0,9,948,1,0,0
14,0,7,709,1,0,0
13,0,3,589,1,0,0
15,0,5,566,1,0,0
6,0,2,1452,1,0,0
4,0,4,498,1,0,0
6,0,4,847,1,0,0
11,0,10,1411,1,0,0
14,0,7,639,1,0,0
8,0,5,994,1,0,0
14,0,5,788,1,0,0
8,0,6,762,1,0,0
8,0,6,1007,1,0,0
10,0,2,720,1,0,0
6,0,7,1207,1,0,0
4,1,4,1484,1,1,0
6,0,6,1222,1,1,0
9,0,7,527,1,1,0
3,0,12,435,1,0,0
4,0,2,1227,1,0,0
5,0,3,1350,1,0,0
11,0,4,1008,1,0,0
6,0,4,928,1,0,0
10,0,5,690,1,0,0
7,0,12,692,1,0,0
4,0,5,745,1,0,0
11,0,4,1360,1,0,0
3,0,10,626,1,1,0
10,0,11,1135,1,0,0
4,0,11,1057,1,0,0
11,0,3,1179,1,0,0
6,0,10,1322,1,0,0
4,0,9,467,1,0,0
13,0,10,1391,1,0,0
5,0,7,695,1,0,0
4,0,5,818,1,0,0
7,0,8,1489,1,0,0
5,0,5,1301,1,0,0
7,0,4,1090,1,0,0
15,1,6,958,1,0,0
11,1,10,990,1,0,0
3,0,12,1402,1,0,0
9,0,3,1226,1,0,0
7,0,8,532,1,0,0
15,1,3,1101,1,0,0
11,0,2,987,1,0,0
13,0,4,416,1,0,0
10,1,2,862,1,0,0
3,1,6,475,1,0,0
12,0,3,1474,1,0,0
3,0,9,1114,1,0,0
13,0,6,822,1,0,0
14,0,7,1468,1,0,0
13,0,7,1357,1,1,0
3,0,9,1270,1,0,0
3,0,4,1352,1,0,0
9,0,6,695,1,1,0
4,0,8,815,1,0,0
6,0,3,1493,1,0,0
10,1,8,772,1,0,0
5,0,12,577,1,0,0
11,0,12,711,1,0,0
7,1,9,701,1,0,0
4,0,2,1133,1,0,0
13,0,4,908,1,0,0
9,0,12,667,1,0,0
13,0,11,900,1,0,0
4,0,10,810,1,0,0
14,1,4,987,1,1,0
9,0,11,1128,1,0,0
8,0,7,1446,1,0,0
3,0,6,1283,1,0,0
14,0,10,525,1,0,0
14,0,4,1305,1,0,0
13,1,7,747,1,0,0
14,0,8,823,1,0,0
3,0,11,1494,1,0,0
8,0,4,1181,1,0,0
14,0,7,1442,1,0,0
9,0,9,823,1,0,0
5,0,4,438,1,0,0
12,0,6,872,1,0,0
11,0,11,1485,1,0,0
8,0,4,600,1,1,0
10,0,10,477,1,0,0
4,0,11,731,1,0,0
10,0,6,403,1,0,0
9,0,7,1496,1,0,0
4,0,2,1341,1,0,0
6,0,11,403,1,0,0
8,0,9,619,1,0,0
8,0,7,903,1,0,0
10,0,11,1378,1,0,0
13,0,6,1375,1,1,0
8,0,11,1399,1,0,0
10,0,4,606,1,0,0
9,0,2,1194,1,0,0
9,0,2,789,1,0,0
8,0,3,995,1,0,0
12,0,10,416,1,1,0
6,1,11,1072,1,0,0
8,0,7,430,1,0,0
6,0,12,861,1,0,0
13,0,9,731,1,0,0
11,0,6,540,1,0,0
14,1,6,1475,1,0,0
8,0,6,438,1,0,0
13,0,9,1299,1,0,0
8,0,12,1038,1,0,0
13,1,9,974,1,0,0
7,0,10,1460,1,0,0
8,0,8,948,1,0,0
5,0,9,490,1,0,0
5,0,9,465,1,0,0
3,0,7,1387,1,0,0
15,1,11,1058,1,0,0
14,0,2,1181,1,0,0
11,0,4,1171,1,0,0
15,0,11,989,1,0,0
14,0,4,489,1,0,0
15,0,2,900,1,0,0
11,0,4,1228,1,0,0
8,0,10,1366,1,0,0
3,0,10,1286,1,1,0
3,0,4,1173,1,1,0
7,0,12,466,1,1,0
10,0,8,1129,1,0,0
6,0,8,412,1,1,0
12,1,5,854,1,0,0
15,0,7,1009,1,0,0
8,1,9,767,1,0,0
8,0,4,1394,1,0,0
3,0,10,1083,1,0,0
15,0,12,981,1,0,0
12,0,4,698,1,0,0
13,0,9,440,1,0,0
14,0,5,1262,1,0,0
14,0,6,697,1,0,0
14,0,9,1451,1,0,0
14,0,7,1302,1,0,0
7,0,8,714,1,0,0
4,1,2,1500,1,0,0
12,0,8,1114,1,0,0
5,0,10,1090,1,0,0
10,0,10,1046,1,0,0
13,0,4,1236,1,0,0
3,0,8,1093,1,0,0
13,0,4,1480,1,0,0
6,0,9,889,1,1,0
12,0,2,413,1,0,0
4,0,10,512,1,0,0
6,0,2,408,1,0,0
10,0,6,1327,1,1,0
13,0,3,1099,1,1,0
13,1,8,559,1,0,0
3,0,11,1119,1,0,0
1,0,2,528,1,0,1
2,0,4,772,1,0,1
2,0,3,443,1,0,1
5,1,1,813,1,0,1
5,0,5,898,1,0,1
1,0,4,1399,1,0,1
4,0,5,478,1,0,1
5,1,2,1393,1,0,1
3,0,4,753,1,0,1
6,0,5,1224,1,0,1
3,0,2,1217,1,0,1
6,0,5,652,1,0,1
1,0,2,1185,1,0,1
1,0,5,666,1,0,1
1,0,3,1149,1,0,1
1,0,1,570,1,0,1
3,0,2,1108,1,0,1
5,0,2,1135,1,1,1
1,0,2,438,1,0,1
6,0,2,990,1,0,1
2,0,5,1438,1,1,1
2,0,5,1202,1,0,1
1,0,2,1090,1,0,1
2,0,4,713,1,0,1
3,1,3,1236,1,0,1
2,0,2,1066,1,0,1
4,0,5,1167,1,0,1
4,0,2,1499,1,0,1
5,0,1,488,1,0,1
5,0,2,807,1,0,1
2,0,3,1067,1,0,1
3,0,3,595,1,0,1
1,0,5,587,1,0,1
3,0,3,1424,1,0,1
2,0,4,1081,1,0,1
4,0,1,1346,1,0,1
4,0,2,752,1,1,1
2,0,1,912,1,0,1
6,0,3,894,1,0,1
1,1,5,437,1,1,1
5,0,1,434,1,0,1
2,0,4,421,1,0,1
2,0,2,1333,1,1,1
4,0,3,440,1,0,1
3,0,5,570,1,0,1
3,0,2,1318,1,0,1
1,0,5,998,1,0,1
3,0,4,1014,1,0,1
5,0,4,1384,1,0,1
2,0,4,478,1,0,1
1,0,4,1064,1,0,1
5,1,4,552,1,0,1
1,0,3,1015,1,0,1
6,0,3,1084,1,0,1
3,0,2,1074,1,0,1
4,0,2,810,1,0,1
2,0,2,589,1,0,1
2,0,3,487,1,0,1
3,0,1,559,1,0,1
4,0,1,1359,1,0,1
3,1,3,892,1,0,1
6,0,5,482,1,0,1
2,0,5,917,1,0,1
1,0,1,1088,1,1,1
4,1,1,927,1,0,1
4,0,2,838,1,0,1
5,0,2,1389,1,0,1
5,0,1,770,1,0,1
5,0,4,493,1,1,1
1,0,1,797,1,1,1
2,0,3,1138,1,0,1
2,1,2,749,1,0,1
1,0,2,1159,1,1,1
4,0,5,662,1,0,1
3,0,4,928,1,0,1
1,1,2,774,1,0,1
5,0,5,1221,1,0,1
1,0,2,1402,1,0,1
5,0,3,483,1,0,1
1,0,5,1203,1,0,1
2,1,4,456,1,0,1
5,0,5,1240,1,0,1
2,0,1,1362,1,0,1
5,0,1,908,1,0,1
4,0,3,1454,1,0,1
3,0,5,856,1,0,1
3,0,3,903,1,1,1
5,0,3,1179,1,0,1
6,0,5,1095,1,0,1
1,0,1,1142,1,0,1
2,0,1,1000,1,0,1
2,0,2,1042,1,0,1
1,0,3,1166,1,0,1
2,0,5,402,1,0,1
5,0,2,506,1,0,1
6,0,5,1094,1,0,1
1,0,2,462,1,0,1
2,0,4,684,1,0,1
3,0,4,1244,1,0,1
2,0,2,1003,1,1,1
4,0,1,863,1,0,1
2,1,4,788,1,0,1
4,0,1,581,1,0,1
4,0,2,1209,1,0,1
4,0,5,729,1,0,1
2,0,5,872,1,1,1
1,0,3,982,1,0,1
1,0,3,615,1,0,1
2,0,5,614,1,0,1
5,0,2,1171,1,0,1
5,1,4,1383,1,0,1
4,0,2,577,1,0,1
2,0,3,1037,1,1,1
5,0,5,1179,1,0,1
5,0,4,846,1,0,1
2,0,4,1136,1,0,1
4,0,2,624,1,0,1
5,0,1,567,1,0,1
3,0,1,834,1,0,1
5,0,5,624,1,1,1
4,0,3,1433,1,0,1
1,0,1,1393,1,0,1
5,0,3,1146,1,0,1
3,0,1,1376,1,0,1
4,0,2,686,1,0,1
4,0,4,770,1,0,1
2,0,4,734,1,0,1
1,0,4,642,1,0,1
3,0,4,1185,1,0,1
6,0,4,1180,1,0,1
2,0,1,992,1,0,1
4,0,3,1180,1,0,1
4,1,2,1317,1,0,1
6,0,1,516,1,0,1
5,0,2,1446,1,0,1
3,0,3,957,1,0,1
1,0,2,909,1,0,1
2,0,1,956,1,0,1
4,0,1,1328,1,0,1
2,0,4,816,1,0,1
1,0,3,813,1,1,1
2,1,2,1033,1,1,1
6,0,5,1032,1,0,1
5,0,3,1480,1,1,1
5,0,1,544,1,0,1
2,0,1,719,1,0,1
6,0,5,1039,1,0,1
3,0,2,866,1,0,1
1,0,1,1145,1,0,1
4,0,4,573,1,0,1
6,0,4,1059,1,0,1
1,0,4,997,1,0,1
6,0,3,1324,1,0,1
2,0,2,824,1,1,1
2,0,5,998,1,0,1
2,0,2,426,1,0,1
3,0,2,575,1,0,1
6,0,2,1086,1,0,1
6,0,3,539,1,0,1
2,0,5,1395,1,0,1
5,0,5,409,1,0,1
6,0,1,1391,1,0,1
4,0,1,1286,1,0,1
4,1,1,1018,1,0,1
4,0,1,1298,1,0,1
5,0,4,1214,1,0,1
4,0,3,766,1,0,1
6,0,2,465,1,1,1
2,0,3,873,1,0,1
6,0,4,434,1,0,1
6,1,1,725,1,1,1
3,0,2,1313,1,0,1
3,0,3,592,1,0,1
6,0,4,1169,1,0,1
3,0,2,587,1,0,1
6,0,2,1454,1,0,1
3,1,5,617,1,0,1
3,0,5,1487,1,0,1
2,0,1,1312,1,0,1
4,0,2,766,1,0,1
5,1,4,884,1,0,1
4,0,3,654,1,0,1
6,0,5,873,1,1,1
6,0,5,1161,1,0,1
4,0,1,518,1,1,1
4,0,2,1415,1,0,1
5,0,1,898,1,0,1
2,0,2,732,1,0,1
6,0,4,455,1,0,1
6,0,2,1133,1,0,1
3,0,5,533,1,0,1
6,0,5,798,1,0,1
2,0,3,737,1,0,1
4,0,1,1089,1,0,1
5,0,3,1065,1,0,1
2,0,5,1076,1,0,1
1,0,4,1157,1,0,1
4,0,4,872,1,0,1
2,1,4,554,1,0,1
5,0,3,1247,1,1,1
4,0,5,629,1,0,1
2,0,4,1301,1,0,1
2,0,2,837,1,0,1
3,0,2,1047,1,0,1
2,0,2,440,1,0,1
5,0,3,1437,1,0,1
2,0,1,800,1,0,1
6,0,2,1040,1,0,1
2,0,1,670,1,0,1
4,0,3,886,1,0,1
4,0,4,522,1,0,1
3,0,2,410,1,0,1
2,0,5,565,1,0,1
6,0,5,1327,1,0,1
5,0,1,538,1,0,1
6,0,5,864,1,1,1
1,0,5,1382,1,0,1
2,0,4,747,1,0,1
3,0,4,1305,1,0,1
5,0,3,1206,1,0,1
3,0,5,906,1,0,1
1,0,1,1097,1,0,1
1,0,2,810,1,0,1
1,0,3,1243,1,0,1
6,0,1,1127,1,0,1
3,0,1,1461,1,0,1
3,0,5,1403,1,0,1
5,0,5,879,1,0,1
3,0,1,646,1,0,1
6,0,1,1459,1,1,1
6,0,5,477,1,1,1
3,0,3,554,1,1,1
3,0,5,780,1,0,1
1,0,3,856,1,0,1
5,0,2,1107,1,0,1
1,0,3,1223,1,0,1
4,0,1,1045,1,0,1
2,1,3,650,1,0,1
6,0,5,1071,1,0,1
2,1,2,459,1,0,1
4,0,2,572,1,0,1
6,0,5,775,1,0,1
3,0,5,1067,1,0,1
2,1,3,1461,1,0,1
5,0,5,1247,1,0,1
1,0,3,1285,1,1,1
6,1,4,507,1,0,1
5,0,3,725,1,0,1
6,0,5,1326,1,0,1
4,0,5,1459,1,0,1
3,0,3,971,1,0,1
5,0,5,1238,1,0,1
2,0,4,891,1,0,1
5,1,2,745,1,0,1
2,0,5,1073,1,0,1
5,0,5,1015,1,0,1
1,0,3,811,1,0,1
1,0,5,832,1,1,1
4,0,5,1186,1,1,1
2,0,5,1073,1,0,1
1,0,4,757,1,0,1
5,0,3,1346,1,0,1
4,0,3,547,1,0,1
3,0,2,428,1,0,1
1,0,3,992,1,0,1
1,0,1,521,1,0,1
5,0,3,820,1,0,1
2,1,5,650,1,0,1
4,0,4,454,1,0,1
5,1,1,869,1,0,1
6,0,3,1138,1,0,1
3,0,3,1244,1,0,1
3,0,1,561,1,0,1
6,0,1,490,1,0,1
5,0,5,1273,1,0,1
4,0,4,839,1,0,1
2,0,5,1238,1,0,1
3,1,5,1052,1,0,1
1,0,3,738,1,0,1
3,0,4,1181,1,0,1
2,0,1,1246,1,0,1
6,0,2,847,1,1,1
4,0,2,694,1,1,1
2,0,1,467,1,0,1
2,1,4,863,1,0,1
3,0,4,832,1,0,1
6,0,3,1284,1,0,1
1,0,4,898,1,0,1
1,0,1,896,1,0,1
2,0,1,1349,1,1,1
3,0,5,1351,1,0,1
1,0,1,671,1,0,1
2,0,5,963,1,1,1
1,0,3,590,1,1,1
2,0,4,1345,1,0,1
2,0,1,841,1,0,1
1,0,2,1433,1,0,1
2,1,4,653,1,0,1
3,0,2,867,1,0,1
1,0,3,1295,1,0,1
5,0,2,530,1,0,1
1,0,5,1007,1,0,1
4,0,3,1464,1,0,1
6,0,3,905,1,0,1
6,0,1,1427,1,0,1
5,0,5,846,1,0,1
6,0,1,1468,1,0,1
2,0,5,621,1,0,1
6,0,3,1381,1,0,1
1,0,5,675,1,0,1
2,0,4,689,1,0,1
6,0,2,787,1,0,1
4,0,3,601,1,0,1
4,0,2,494,1,0,1
6,0,2,587,1,0,1
1,0,4,833,1,0,1
6,0,2,1416,1,0,1
5,0,4,730,1,0,1
2,0,4,1334,1,0,1
4,0,1,477,1,0,1
5,0,5,1155,1,1,1
6,0,2,1265,1,0,1
2,0,4,954,1,0,1
4,0,4,932,1,1,1
6,0,4,480,1,0,1
2,0,1,460,1,0,1
4,1,3,1441,1,0,1
1,0,1,748,1,0,1
1,0,4,683,1,0,1
1,0,2,1418,1,0,1
3,0,3,1116,1,0,1
3,0,1,944,1,0,1
3,0,5,967,1,0,1
3,0,5,842,1,0,1
5,0,5,1275,1,0,1
3,0,4,816,1,0,1
1,0,2,753,1,0,1
5,0,4,1107,1,0,1
1,0,5,1332,1,0,1
3,0,2,976,1,1,1
5,0,1,754,1,0,1
2,1,2,462,1,0,1
6,0,5,1143,1,0,1
3,0,3,931,1,0,1
3,0,4,994,1,0,1
5,0,1,1453,1,0,1
3,0,5,589,1,0,1
5,0,1,904,1,0,1
3,0,5,1226,1,0,1
2,0,3,1351,1,0,1
6,0,3,1067,1,0,1
3,0,1,772,1,0,1
2,0,5,773,1,0,1
4,0,1,1212,1,0,1
2,0,5,1063,1,0,1
5,0,3,820,1,0,1
5,0,4,605,1,0,1
4,0,5,926,1,0,1
1,0,1,711,1,0,1
4,0,3,403,1,0,1
1,0,4,885,1,0,1
2,0,1,1020,1,0,1
5,0,1,980,1,0,1
4,0,5,1487,1,0,1
3,0,3,987,1,1,1
4,0,4,535,1,0,1
6,0,1,1193,1,0,1
5,0,4,1209,1,0,1
4,0,5,1178,1,0,1
4,1,1,1117,1,0,1
6,0,5,609,1,0,1
6,0,3,1182,1,1,1
5,0,3,1196,1,0,1
6,0,1,1122,1,0,1
1,1,5,540,1,0,1
5,0,1,497,1,0,1
4,1,1,572,1,0,1
5,0,3,657,1,0,1
1,0,1,1361,1,0,1
5,0,5,1408,1,0,1
5,0,5,699,1,0,1
4,0,4,698,1,0,1
2,0,1,720,1,0,1
1,0,5,1142,1,0,1
1,0,4,498,1,0,1
6,0,3,1311,1,0,1
1,0,1,1227,1,0,1
3,0,1,806,1,0,1
1,0,1,605,1,0,1
2,0,2,1391,1,0,1
1,1,3,1391,1,0,1
3,0,5,554,1,0,1
2,0,2,662,1,0,1
2,0,2,1127,1,0,1
4,0,5,1039,1,0,1
5,0,1,942,1,0,1
3,0,4,1133,1,1,1
4,1,2,1101,1,0,1
3,0,5,1441,1,0,1
4,0,1,401,1,0,1
1,0,5,467,1,0,1
6,0,2,1179,1,0,1
1,0,5,1249,1,0,1
6,0,4,1023,1,0,1
2,0,1,934,1,0,1
5,1,2,448,1,0,1
4,0,5,1005,1,0,1
5,0,2,552,1,0,1
1,0,2,792,1,0,1
4,0,5,1298,1,0,1
2,0,2,873,1,0,1
1,1,5,1204,1,1,1
1,1,3,1081,1,0,1
4,0,1,443,1,0,1
5,0,2,759,1,0,1
3,0,1,1391,1,0,1
6,0,3,797,1,0,1
3,0,1,1185,1,0,1
4,1,3,818,1,0,1
2,0,3,465,1,0,1
6,0,1,1200,1,0,1
2,0,3,707,1,0,1
1,0,3,1111,1,0,1
1,0,2,944,1,0,1
3,0,3,1483,1,0,1
5,0,5,1402,1,0,1
5,0,4,1480,1,0,1
2,0,1,483,1,0,1
3,0,2,1179,1,0,1
1,0,1,1132,1,0,1
3,0,1,678,1,0,1
1,0,4,583,1,0,1
5,0,2,1244,1,0,1
5,0,3,603,1,0,1
1,0,3,1193,1,0,1
5,0,1,557,1,0,1
1,0,1,987,1,0,1
3,0,3,1288,1,0,1
1,1,2,916,1,0,1
2,0,3,1131,1,0,1
5,0,5,1447,1,0,1
4,0,3,870,1,0,1
6,0,3,1311,1,0,1
6,0,5,712,1,0,1
1,0,2,619,1,0,1
4,0,5,735,1,0,1
2,0,1,1358,1,0,1
3,0,2,1480,1,0,1
1,0,1,925,1,0,1
3,0,3,1325,1,0,1
3,0,4,875,1,0,1
4,0,5,986,1,0,1
3,1,3,655,1,0,1
6,0,1,548,1,0,1
3,0,4,1037,1,0,1
4,0,4,666,1,0,1
1,1,5,664,1,0,1
2,0,2,1188,1,0,1
5,0,3,772,1,0,1
2,0,3,825,1,0,1
2,0,4,1289,1,0,1
5,0,4,1048,1,0,1
3,0,1,651,1,0,1
5,0,2,1395,1,0,1
4,0,4,1430,1,0,1
1,0,5,420,1,0,1
2,0,2,918,1,0,1
5,0,4,1416,1,0,1
4,0,3,1159,1,0,1
4,0,3,1393,1,0,1
1,0,5,775,1,0,1
4,0,1,1163,1,1,1
4,0,5,688,1,0,1
3,0,3,973,1,0,1
4,0,3,999,1,0,1
5,0,2,617,1,0,1
3,0,5,1010,1,0,1
6,1,2,1211,1,0,1
3,0,3,1154,1,1,1
1,0,1,1145,1,0,1
10,0,4,1415,1,0,0
10,0,9,1112,1,0,0
9,0,10,1096,1,1,0
7,1,3,1281,1,0,0
9,0,2,1408,1,0,0
8,0,6,1121,1,0,0
7,0,5,1432,1,0,0
14,0,7,742,1,1,0
11,0,5,554,1,0,0
11,0,11,436,1,0,0
9,0,7,1388,1,0,0
3,0,4,1498,1,0,0
5,0,11,979,1,0,0
4,0,5,1213,1,0,0
8,0,6,1351,1,0,0
14,0,6,401,1,0,0
7,1,10,1096,1,0,0
11,0,4,1207,1,0,0
4,0,4,1248,1,0,0
9,0,6,1229,1,0,0
15,0,12,852,1,0,0
